Predictor,b,Seed,Dataset,Result
LogLog,9,48828,valley-fear,6151.628597705127
HLL,9,48828,valley-fear,6055.95973184063
KMV,9,48828,valley-fear,5994.772414571319
MinCount,9,48828,valley-fear,6721.861631390441
REC,9,48828,valley-fear,5983.1045460308405
AdaptiveSampling,2,48828,war-peace,8192.0
PCSA,2,48828,war-peace,14977.0
LogLog,2,48828,war-peace,14459.11709690055
HLL,2,48828,war-peace,10634.490083723997
KMV,2,48828,war-peace,7941.348756369768
MinCount,2,48828,war-peace,11934.76343608948
REC,2,48828,war-peace,19258.299443872358
AdaptiveSampling,3,48828,war-peace,8192.0
PCSA,3,48828,war-peace,14977.0
LogLog,3,48828,war-peace,12681.57783219372
HLL,3,48828,war-peace,12348.202911791224
KMV,3,48828,war-peace,10308.934731413601
MinCount,3,48828,war-peace,12890.62716798075
REC,3,48828,war-peace,7411.014989635007
AdaptiveSampling,4,48828,war-peace,13312.0
PCSA,4,48828,war-peace,17811.0
LogLog,4,48828,war-peace,12867.37386653515
HLL,4,48828,war-peace,14927.664302002619
KMV,4,48828,war-peace,12863.717917333735
MinCount,4,48828,war-peace,20927.845385167868
REC,4,48828,war-peace,7755.606008901044
AdaptiveSampling,5,48828,war-peace,13312.0
PCSA,5,48828,war-peace,16690.0
LogLog,5,48828,war-peace,15729.599108357783
HLL,5,48828,war-peace,17584.329270090126
KMV,5,48828,war-peace,16182.597310054945
MinCount,5,48828,war-peace,21095.959846308633
REC,5,48828,war-peace,14163.927851497638
AdaptiveSampling,6,48828,war-peace,15872.0
PCSA,6,48828,war-peace,16690.0
LogLog,6,48828,war-peace,15942.826164318576
HLL,6,48828,war-peace,17594.075545974603
KMV,6,48828,war-peace,15885.586253134754
MinCount,6,48828,war-peace,21129.94216059394
REC,6,48828,war-peace,14549.030530993574
AdaptiveSampling,7,48828,war-peace,15872.0
PCSA,7,48828,war-peace,18300.0
LogLog,7,48828,war-peace,16400.732700898963
HLL,7,48828,war-peace,17491.296495297072
KMV,7,48828,war-peace,18263.15192303198
MinCount,7,48828,war-peace,20938.579670162413
REC,7,48828,war-peace,16321.564576166276
AdaptiveSampling,8,48828,war-peace,17664.0
PCSA,8,48828,war-peace,18599.0
LogLog,8,48828,war-peace,17465.06784103107
HLL,8,48828,war-peace,18589.85827310647
KMV,8,48828,war-peace,18421.906793768714
MinCount,8,48828,war-peace,19773.73251399974
REC,8,48828,war-peace,15833.383163900815
AdaptiveSampling,9,48828,war-peace,18048.0
PCSA,9,48828,war-peace,17715.0
LogLog,9,48828,war-peace,17949.730506181215
HLL,9,48828,war-peace,18367.475019322097
KMV,9,48828,war-peace,18382.164010007633
MinCount,9,48828,war-peace,18095.584964676385
REC,9,48828,war-peace,16123.285282411596
AdaptiveSampling,2,14150,crusoe,24576.0
PCSA,2,14150,crusoe,7488.0
LogLog,2,14150,crusoe,34389.76985658325
HLL,2,14150,crusoe,13700.876794981836
KMV,2,14150,crusoe,24177.24842241549
MinCount,2,14150,crusoe,5248.0349301437855
REC,2,14150,crusoe,2583.9394142282113
AdaptiveSampling,3,14150,crusoe,12288.0
PCSA,3,14150,crusoe,5774.0
LogLog,3,14150,crusoe,30162.04517501111
HLL,3,14150,crusoe,16956.336793251277
KMV,3,14150,crusoe,8584.984735087028
MinCount,3,14150,crusoe,3881.3606350478494
REC,3,14150,crusoe,4112.141749739368
AdaptiveSampling,4,14150,crusoe,7680.0
PCSA,4,14150,crusoe,7171.0
LogLog,4,14150,crusoe,16686.919394605487
HLL,4,14150,crusoe,9327.093160821789
KMV,4,14150,crusoe,7219.1814456043285
MinCount,4,14150,crusoe,5649.040395878646
REC,4,14150,crusoe,17057.77871975125
AdaptiveSampling,5,14150,crusoe,7936.0
PCSA,5,14150,crusoe,6162.0
LogLog,5,14150,crusoe,10884.173822692908
HLL,5,14150,crusoe,7620.9501972021635
KMV,5,14150,crusoe,7244.790190649701
MinCount,5,14150,crusoe,6516.736590811168
REC,5,14150,crusoe,6562.195302522894
AdaptiveSampling,6,14150,crusoe,7040.0
PCSA,6,14150,crusoe,6941.0
LogLog,6,14150,crusoe,8234.668034825836
HLL,6,14150,crusoe,5742.063940920024
KMV,6,14150,crusoe,7357.654324578994
MinCount,6,14150,crusoe,5324.348528485339
REC,6,14150,crusoe,5919.081838547836
AdaptiveSampling,7,14150,crusoe,6912.0
PCSA,7,14150,crusoe,6505.0
LogLog,7,14150,crusoe,7123.386961137921
HLL,7,14150,crusoe,5741.632795107394
KMV,7,14150,crusoe,6743.937751916674
MinCount,7,14150,crusoe,5043.976194977146
REC,7,14150,crusoe,5707.51843007071
AdaptiveSampling,8,14150,crusoe,7072.0
PCSA,8,14150,crusoe,6435.0
LogLog,8,14150,crusoe,7089.181621193476
HLL,8,14150,crusoe,6562.0102967866815
KMV,8,14150,crusoe,7186.18730093647
MinCount,8,14150,crusoe,6077.293746352334
REC,8,14150,crusoe,5568.738438537795
AdaptiveSampling,9,14150,crusoe,6768.0
PCSA,9,14150,crusoe,6297.0
LogLog,9,14150,crusoe,6772.273691204292
HLL,9,14150,crusoe,6457.685020643758
KMV,9,14150,crusoe,6679.024670755062
MinCount,9,14150,crusoe,6510.680428608763
REC,9,14150,crusoe,5566.307626384466
AdaptiveSampling,2,14150,dracula,16384.0
PCSA,2,14150,dracula,7488.0
LogLog,2,14150,dracula,24317.239469034736
HLL,2,14150,dracula,13214.455133621534
KMV,2,14150,dracula,13784.196662455242
MinCount,2,14150,dracula,9714.878684104573
REC,2,14150,dracula,676.6263578034403
AdaptiveSampling,3,14150,dracula,14336.0
PCSA,3,14150,dracula,10590.0
LogLog,3,14150,dracula,17934.459362578353
HLL,3,14150,dracula,12974.008003736146
KMV,3,14150,dracula,9952.365023683598
MinCount,3,14150,dracula,10447.97572951335
REC,3,14150,dracula,2887.790913397196
AdaptiveSampling,4,14150,dracula,11264.0
PCSA,4,14150,dracula,10590.0
LogLog,4,14150,dracula,14653.219118375499
HLL,4,14150,dracula,11834.192344212714
KMV,4,14150,dracula,10957.100806435154
MinCount,4,14150,dracula,8929.71748612089
REC,4,14150,dracula,6465.732793091528
AdaptiveSampling,5,14150,dracula,9728.0
PCSA,5,14150,dracula,8905.0
LogLog,5,14150,dracula,11614.941614184705
HLL,5,14150,dracula,9443.025285981688
KMV,5,14150,dracula,9035.370794096008
MinCount,5,14150,dracula,10487.059980500984
REC,5,14150,dracula,8656.469732327527
AdaptiveSampling,6,14150,dracula,9472.0
PCSA,6,14150,dracula,9401.0
LogLog,6,14150,dracula,10337.643791406685
HLL,6,14150,dracula,8285.082390748563
KMV,6,14150,dracula,8793.79056998568
MinCount,6,14150,dracula,9446.468040978192
REC,6,14150,dracula,6200.944255490111
AdaptiveSampling,7,14150,dracula,8960.0
PCSA,7,14150,dracula,9100.0
LogLog,7,14150,dracula,9804.886046914036
HLL,7,14150,dracula,9456.207098327672
KMV,7,14150,dracula,8655.259721764281
MinCount,7,14150,dracula,8883.79558024934
REC,7,14150,dracula,8228.457716401823
AdaptiveSampling,8,14150,dracula,8832.0
PCSA,8,14150,dracula,9452.0
LogLog,8,14150,dracula,9971.472684193712
HLL,8,14150,dracula,9949.32091243789
KMV,8,14150,dracula,9335.923738392745
MinCount,8,14150,dracula,9764.851216985362
REC,8,14150,dracula,9390.132655783013
AdaptiveSampling,9,14150,dracula,9632.0
PCSA,9,14150,dracula,9187.0
LogLog,9,14150,dracula,9603.408379851056
HLL,9,14150,dracula,9551.969590930092
KMV,9,14150,dracula,9702.610180505038
MinCount,9,14150,dracula,9797.97375253674
REC,9,14150,dracula,9669.759649650217
AdaptiveSampling,2,14150,iliad,12288.0
PCSA,2,14150,iliad,21181.0
LogLog,2,14150,iliad,34389.76985658325
HLL,2,14150,iliad,13700.876794981836
KMV,2,14150,iliad,11120.971271684333
MinCount,2,14150,iliad,6414.359257631204
REC,2,14150,iliad,4037.9678347315803
AdaptiveSampling,3,14150,iliad,12288.0
PCSA,3,14150,iliad,14977.0
LogLog,3,14150,iliad,21327.786677705342
HLL,3,14150,iliad,7611.292585223017
KMV,3,14150,iliad,17096.60383856225
MinCount,3,14150,iliad,7772.685562032914
REC,3,14150,iliad,3655.1259997683264
AdaptiveSampling,4,14150,iliad,15360.0
PCSA,4,14150,iliad,13734.0
LogLog,4,14150,iliad,10820.128558098737
HLL,4,14150,iliad,5806.801925422281
KMV,4,14150,iliad,13102.047359711441
MinCount,4,14150,iliad,7188.108679005799
REC,4,14150,iliad,4774.735024899509
AdaptiveSampling,5,14150,iliad,12288.0
PCSA,5,14150,iliad,9924.0
LogLog,5,14150,iliad,11122.50619486566
HLL,5,14150,iliad,8511.048896725299
KMV,5,14150,iliad,9320.722535003817
MinCount,5,14150,iliad,8295.381128516865
REC,5,14150,iliad,6562.195302522894
AdaptiveSampling,6,14150,iliad,9984.0
PCSA,6,14150,iliad,10822.0
LogLog,6,14150,iliad,11273.280492067981
HLL,6,14150,iliad,10450.63990257418
KMV,6,14150,iliad,9578.408398181347
MinCount,6,14150,iliad,7887.687512676919
REC,6,14150,iliad,10836.513066514739
AdaptiveSampling,7,14150,iliad,9600.0
PCSA,7,14150,iliad,9817.0
LogLog,7,14150,iliad,10520.004111852999
HLL,7,14150,iliad,9321.409859044048
KMV,7,14150,iliad,10007.734425751216
MinCount,7,14150,iliad,8389.954542285976
REC,7,14150,iliad,9175.722251182775
AdaptiveSampling,8,14150,iliad,10176.0
PCSA,8,14150,iliad,9764.0
LogLog,8,14150,iliad,10272.92663357851
HLL,8,14150,iliad,9156.341107049895
KMV,8,14150,iliad,9930.48809846114
MinCount,8,14150,iliad,8946.501441653843
REC,8,14150,iliad,8651.899445900386
AdaptiveSampling,9,14150,iliad,10048.0
PCSA,9,14150,iliad,9620.0
LogLog,9,14150,iliad,9893.735142541804
HLL,9,14150,iliad,9576.775919585805
KMV,9,14150,iliad,10357.447475794173
MinCount,9,14150,iliad,9189.14803805949
REC,9,14150,iliad,9317.798287210147
AdaptiveSampling,2,14150,mare-balena,8192.0
PCSA,2,14150,mare-balena,4452.0
LogLog,2,14150,mare-balena,7229.558548450275
HLL,2,14150,mare-balena,7544.739586425809
KMV,2,14150,mare-balena,6322.032038742061
MinCount,2,14150,mare-balena,6933.70759388021
REC,2,14150,mare-balena,3230.1742677852644
AdaptiveSampling,3,14150,mare-balena,7168.0
PCSA,3,14150,mare-balena,6867.0
LogLog,3,14150,mare-balena,5331.946669426336
HLL,3,14150,mare-balena,4477.8039569208795
KMV,3,14150,mare-balena,5104.0972252615775
MinCount,3,14150,mare-balena,6949.722615075823
REC,3,14150,mare-balena,5204.695027013887
AdaptiveSampling,4,14150,mare-balena,6144.0
PCSA,4,14150,mare-balena,7171.0
LogLog,4,14150,mare-balena,5899.716930519429
HLL,4,14150,mare-balena,5803.0719652954685
KMV,4,14150,mare-balena,6302.533441100873
MinCount,4,14150,mare-balena,6374.344893420735
REC,4,14150,mare-balena,6869.903592659749
AdaptiveSampling,5,14150,mare-balena,6144.0
PCSA,5,14150,mare-balena,7328.0
LogLog,5,14150,mare-balena,6471.768475436385
HLL,5,14150,mare-balena,7428.248336467892
KMV,5,14150,mare-balena,5963.848539624251
MinCount,5,14150,mare-balena,6384.7459193205
REC,5,14150,mare-balena,4010.3628021718864
AdaptiveSampling,6,14150,mare-balena,6144.0
PCSA,6,14150,mare-balena,5901.0
LogLog,6,14150,mare-balena,6703.132685294309
HLL,6,14150,mare-balena,6438.170255164632
KMV,6,14150,mare-balena,6132.6852172523995
MinCount,6,14150,mare-balena,5095.972950994498
REC,6,14150,mare-balena,4477.440643692977
AdaptiveSampling,7,14150,mare-balena,6208.0
PCSA,7,14150,mare-balena,5712.0
LogLog,7,14150,mare-balena,6392.203611956516
HLL,7,14150,mare-balena,6106.905044160808
KMV,7,14150,mare-balena,6248.156522252108
MinCount,7,14150,mare-balena,5429.242393946395
REC,7,14150,mare-balena,6169.506498587324
AdaptiveSampling,8,14150,mare-balena,6560.0
PCSA,8,14150,mare-balena,5425.0
LogLog,8,14150,mare-balena,6500.808209646663
HLL,8,14150,mare-balena,6135.244734017687
KMV,8,14150,mare-balena,6336.271031282022
MinCount,8,14150,mare-balena,5560.953829009577
REC,8,14150,mare-balena,5656.27685564968
AdaptiveSampling,9,14150,mare-balena,6368.0
PCSA,9,14150,mare-balena,5537.0
LogLog,9,14150,mare-balena,6159.9623313352995
HLL,9,14150,mare-balena,5672.634571133647
KMV,9,14150,mare-balena,5779.278919802415
MinCount,9,14150,mare-balena,5559.951372638971
REC,9,14150,mare-balena,5609.929808774382
AdaptiveSampling,2,14150,midsummer-nights-dream,2048.0
PCSA,2,14150,midsummer-nights-dream,3744.0
LogLog,2,14150,midsummer-nights-dream,1807.3896371125688
HLL,2,14150,midsummer-nights-dream,2907.86838226828
KMV,2,14150,midsummer-nights-dream,2281.81727330234
MinCount,2,14150,midsummer-nights-dream,1517.048754091412
REC,2,14150,midsummer-nights-dream,1057.7911840678755
AdaptiveSampling,3,14150,midsummer-nights-dream,4096.0
PCSA,3,14150,midsummer-nights-dream,3433.0
LogLog,3,14150,midsummer-nights-dream,2444.708327007815
HLL,3,14150,midsummer-nights-dream,3153.837883119754
KMV,3,14150,midsummer-nights-dream,3594.2910617256794
MinCount,3,14150,midsummer-nights-dream,1786.8183255200668
REC,3,14150,midsummer-nights-dream,1602.0737294484127
AdaptiveSampling,4,14150,midsummer-nights-dream,2560.0
PCSA,4,14150,midsummer-nights-dream,3910.0
LogLog,4,14150,midsummer-nights-dream,2705.032139524684
HLL,4,14150,midsummer-nights-dream,2673.4796506782627
KMV,4,14150,midsummer-nights-dream,3055.7059768546237
MinCount,4,14150,midsummer-nights-dream,2399.1597436214356
REC,4,14150,midsummer-nights-dream,1922.5617906327773
AdaptiveSampling,5,14150,midsummer-nights-dream,3584.0
PCSA,5,14150,midsummer-nights-dream,4172.0
LogLog,5,14150,midsummer-nights-dream,3166.545911180978
HLL,5,14150,midsummer-nights-dream,3464.388923509685
KMV,5,14150,midsummer-nights-dream,3564.266075927463
MinCount,5,14150,midsummer-nights-dream,2926.204860778774
REC,5,14150,midsummer-nights-dream,1975.609266723055
AdaptiveSampling,6,14150,midsummer-nights-dream,3200.0
PCSA,6,14150,midsummer-nights-dream,3182.0
LogLog,6,14150,midsummer-nights-dream,3007.543265311911
HLL,6,14150,midsummer-nights-dream,2919.171590487276
KMV,6,14150,midsummer-nights-dream,3404.7548933791536
MinCount,6,14150,midsummer-nights-dream,3243.2311427929008
REC,6,14150,midsummer-nights-dream,2445.385527474853
AdaptiveSampling,7,14150,midsummer-nights-dream,3488.0
PCSA,7,14150,midsummer-nights-dream,2950.0
LogLog,7,14150,midsummer-nights-dream,2962.7530149625
HLL,7,14150,midsummer-nights-dream,2927.6065510023464
KMV,7,14150,midsummer-nights-dream,3197.6108327472334
MinCount,7,14150,midsummer-nights-dream,3125.524155747218
REC,7,14150,midsummer-nights-dream,2520.451617190662
AdaptiveSampling,8,14150,midsummer-nights-dream,2992.0
PCSA,8,14150,midsummer-nights-dream,3114.0
LogLog,8,14150,midsummer-nights-dream,2980.633706172055
HLL,8,14150,midsummer-nights-dream,2785.9220714081316
KMV,8,14150,midsummer-nights-dream,2999.88001341774
MinCount,8,14150,midsummer-nights-dream,3438.486968943271
REC,8,14150,midsummer-nights-dream,2880.980881000187
AdaptiveSampling,9,14150,midsummer-nights-dream,3024.0
PCSA,9,14150,midsummer-nights-dream,3257.0
LogLog,9,14150,midsummer-nights-dream,3055.0643719051836
HLL,9,14150,midsummer-nights-dream,3018.2778341797866
KMV,9,14150,midsummer-nights-dream,3045.9304772102846
MinCount,9,14150,midsummer-nights-dream,3397.39082734504
REC,9,14150,midsummer-nights-dream,3254.4354010991906
AdaptiveSampling,2,14150,quijote,32768.0
PCSA,2,14150,quijote,17811.0
LogLog,2,14150,quijote,28918.2341938011
HLL,2,14150,quijote,42946.979184269985
KMV,2,14150,quijote,29591.552823103862
MinCount,2,14150,quijote,24923.83883815533
REC,2,14150,quijote,37614.8192263132
AdaptiveSampling,3,14150,quijote,49152.0
PCSA,3,14150,quijote,16333.0
LogLog,3,14150,quijote,25363.15566438744
HLL,3,14150,quijote,20341.03192833826
KMV,3,14150,quijote,46254.20556008554
MinCount,3,14150,quijote,29333.630335878235
REC,3,14150,quijote,8337.516863339382
AdaptiveSampling,4,14150,quijote,20480.0
PCSA,4,14150,quijote,20283.0
LogLog,4,14150,quijote,24643.678857138304
HLL,4,14150,quijote,21347.406511275956
KMV,4,14150,quijote,21962.29698228753
MinCount,4,14150,quijote,17735.48162281787
REC,4,14150,quijote,14221.014580928379
AdaptiveSampling,5,14150,quijote,23552.0
PCSA,5,14150,quijote,20727.0
LogLog,5,14150,quijote,24258.35802423647
HLL,5,14150,quijote,23379.86407949764
KMV,5,14150,quijote,20792.779648735293
MinCount,5,14150,quijote,20508.685535817654
REC,5,14150,quijote,14163.927851497638
AdaptiveSampling,6,14150,quijote,21504.0
PCSA,6,14150,quijote,22603.0
LogLog,6,14150,quijote,25675.76740158268
HLL,6,14150,quijote,22895.57359533592
KMV,6,14150,quijote,19571.719732662095
MinCount,6,14150,quijote,18780.408317649617
REC,6,14150,quijote,17524.261080216922
AdaptiveSampling,7,14150,quijote,20224.0
PCSA,7,14150,quijote,23732.0
LogLog,7,14150,quijote,23830.72376684324
HLL,7,14150,quijote,24246.774811799572
KMV,7,14150,quijote,21519.770438463558
MinCount,7,14150,quijote,19789.200198145652
REC,7,14150,quijote,18485.906549195926
AdaptiveSampling,8,14150,quijote,22656.0
PCSA,8,14150,quijote,23604.0
LogLog,8,14150,quijote,23082.764155660214
HLL,8,14150,quijote,23578.699773780743
KMV,8,14150,quijote,22064.731450999152
MinCount,8,14150,quijote,21609.603287892955
REC,8,14150,quijote,18148.37527141728
AdaptiveSampling,9,14150,quijote,22784.0
PCSA,9,14150,quijote,23444.0
LogLog,9,14150,quijote,22442.413101681534
HLL,9,14150,quijote,22054.311665748406
KMV,9,14150,quijote,22127.35239983404
MinCount,9,14150,quijote,22513.60981057576
REC,9,14150,quijote,20860.129513678927
AdaptiveSampling,2,14150,valley-fear,16384.0
PCSA,2,14150,valley-fear,3148.0
LogLog,2,14150,valley-fear,6079.309867258684
HLL,2,14150,valley-fear,5267.082352787828
KMV,2,14150,valley-fear,13784.196662455242
MinCount,2,14150,valley-fear,4710.0722428595345
REC,2,14150,valley-fear,19258.299443872358
AdaptiveSampling,3,14150,valley-fear,14336.0
PCSA,3,14150,valley-fear,3433.0
LogLog,3,14150,valley-fear,7540.511293752777
HLL,3,14150,valley-fear,3654.5865163727512
KMV,3,14150,valley-fear,9788.02523646571
MinCount,3,14150,valley-fear,4551.607748192817
REC,3,14150,valley-fear,15025.278145243139
AdaptiveSampling,4,14150,valley-fear,6144.0
PCSA,4,14150,valley-fear,4649.0
LogLog,4,14150,valley-fear,7650.986276741838
HLL,4,14150,valley-fear,5232.98333849165
KMV,4,14150,valley-fear,6094.97518945418
MinCount,4,14150,valley-fear,6075.547420185513
REC,4,14150,valley-fear,9302.76106487569
AdaptiveSampling,5,14150,valley-fear,5376.0
PCSA,5,14150,valley-fear,6576.0
LogLog,5,14150,valley-fear,6064.589506059117
HLL,5,14150,valley-fear,4982.226626525536
KMV,5,14150,valley-fear,5143.491791558915
MinCount,5,14150,valley-fear,6619.795807538456
REC,5,14150,valley-fear,11775.889425970327
AdaptiveSampling,6,14150,valley-fear,5248.0
PCSA,6,14150,valley-fear,7570.0
LogLog,6,14150,valley-fear,5760.066595411174
HLL,6,14150,valley-fear,5121.232432485559
KMV,6,14150,valley-fear,5527.870439303619
MinCount,6,14150,valley-fear,6504.898902737552
REC,6,14150,valley-fear,6496.226490646254
AdaptiveSampling,7,14150,valley-fear,5888.0
PCSA,7,14150,valley-fear,6540.0
LogLog,7,14150,valley-fear,5736.072915823001
HLL,7,14150,valley-fear,5293.234676580365
KMV,7,14150,valley-fear,5978.782693760443
MinCount,7,14150,valley-fear,5958.51924692893
REC,7,14150,valley-fear,6464.457450551354
AdaptiveSampling,8,14150,valley-fear,6688.0
PCSA,8,14150,valley-fear,6331.0
LogLog,8,14150,valley-fear,6174.833952138081
HLL,8,14150,valley-fear,5981.418146621623
KMV,8,14150,valley-fear,6927.634553860195
MinCount,8,14150,valley-fear,6375.2486232303545
REC,8,14150,valley-fear,5612.337007552839
AdaptiveSampling,9,14150,valley-fear,6608.0
PCSA,9,14150,valley-fear,5720.0
LogLog,9,14150,valley-fear,6252.3819080935655
HLL,9,14150,valley-fear,6102.597876000534
KMV,9,14150,valley-fear,6286.75437243688
MinCount,9,14150,valley-fear,6230.15422047667
REC,9,14150,valley-fear,5620.8886560571445
AdaptiveSampling,2,14150,war-peace,24576.0
PCSA,2,14150,war-peace,25189.0
LogLog,2,14150,war-peace,34389.76985658325
HLL,2,14150,war-peace,13700.876794981836
KMV,2,14150,war-peace,24177.24842241549
MinCount,2,14150,war-peace,20490.865136161523
REC,2,14150,war-peace,4037.9678347315803
AdaptiveSampling,3,14150,war-peace,24576.0
PCSA,3,14150,war-peace,17811.0
LogLog,3,14150,war-peace,32891.943496348445
HLL,3,14150,war-peace,18911.66211715773
KMV,3,14150,war-peace,18178.656511775553
MinCount,3,14150,war-peace,18875.480568434734
REC,3,14150,war-peace,19016.63327757335
AdaptiveSampling,4,14150,war-peace,22528.0
PCSA,4,14150,war-peace,16333.0
LogLog,4,14150,war-peace,26874.12235502864
HLL,4,14150,war-peace,20654.372280685835
KMV,4,14150,war-peace,18035.224577698187
MinCount,4,14150,war-peace,22521.815630486293
REC,4,14150,war-peace,18123.952389735703
AdaptiveSampling,5,14150,war-peace,17408.0
PCSA,5,14150,war-peace,15305.0
LogLog,5,14150,war-peace,19533.925533498223
HLL,5,14150,war-peace,16597.11149377376
KMV,5,14150,war-peace,16975.477859419865
MinCount,5,14150,war-peace,25136.043046780826
REC,5,14150,war-peace,19267.76953563273
AdaptiveSampling,6,14150,war-peace,17408.0
PCSA,6,14150,war-peace,16690.0
LogLog,6,14150,war-peace,19374.477406815695
HLL,6,14150,war-peace,18456.74344460294
KMV,6,14150,war-peace,17154.81661657157
MinCount,6,14150,war-peace,20357.55106602876
